H,J,Y,zpp,ip,r,V,B,u,blend
2.139605712890625000e+01,2.187730789184570312e+01,2.238090896606445312e+01,2.271722984313964844e+01,2.351368331909179688e+01,2.468779754638671875e+01,2.540556144714355469e+01,2.700904464721679688e+01,2.652370071411132812e+01,0.000000000000000000e+00
2.124927139282226562e+01,2.164664077758789062e+01,2.206178474426269531e+01,2.244266510009765625e+01,2.357382011413574219e+01,2.458479499816894531e+01,2.550503158569335938e+01,2.614556312561035156e+01,2.603316879272460938e+01,0.000000000000000000e+00
2.186473274230957031e+01,2.235446357727050781e+01,2.269233322143554688e+01,2.326706695556640625e+01,2.406735229492187500e+01,2.436059951782226562e+01,2.503497695922851562e+01,2.519820785522460938e+01,2.568187713623046875e+01,0.000000000000000000e+00
2.378571891784667969e+01,2.372525024414062500e+01,2.407979583740234375e+01,2.410557365417480469e+01,2.442461967468261719e+01,2.479499626159667969e+01,2.525521087646484375e+01,2.644746398925781250e+01,2.656485748291015625e+01,0.000000000000000000e+00
2.432704925537109375e+01,2.396933364868164062e+01,2.387132453918457031e+01,2.410665321350097656e+01,2.443340110778808594e+01,2.491605758666992188e+01,2.486864280700683594e+01,2.518875885009765625e+01,2.502151298522949219e+01,0.000000000000000000e+00
2.317392921447753906e+01,2.342540740966796875e+01,2.326931571960449219e+01,2.340888977050781250e+01,2.357413864135742188e+01,2.357211494445800781e+01,2.353724098205566406e+01,2.411175918579101562e+01,2.452705001831054688e+01,0.000000000000000000e+00
2.273077583312988281e+01,2.277802085876464844e+01,2.303426170349121094e+01,2.313994216918945312e+01,2.345608901977539062e+01,2.387227439880371094e+01,2.433331489562988281e+01,2.587682151794433594e+01,2.628842163085937500e+01,0.000000000000000000e+00
2.381707572937011719e+01,2.386314392089843750e+01,2.391264533996582031e+01,2.382748603820800781e+01,2.421713066101074219e+01,2.469395446777343750e+01,2.482979393005371094e+01,2.506584358215332031e+01,2.481855964660644531e+01,0.000000000000000000e+00
2.269466972351074219e+01,2.305703735351562500e+01,2.339705276489257812e+01,2.364903259277343750e+01,2.434732818603515625e+01,2.516475677490234375e+01,2.540831947326660156e+01,2.642382240295410156e+01,2.635003471374511719e+01,0.000000000000000000e+00
2.226864814758300781e+01,2.241459083557128906e+01,2.269579696655273438e+01,2.268943405151367188e+01,2.312898254394531250e+01,2.387307357788085938e+01,2.395965957641601562e+01,2.453020477294921875e+01,2.451627922058105469e+01,0.000000000000000000e+00
2.325841522216796875e+01,2.342279434204101562e+01,2.342602920532226562e+01,2.354055786132812500e+01,2.420565795898437500e+01,2.450442123413085938e+01,2.463328361511230469e+01,2.514112472534179688e+01,2.501080703735351562e+01,0.000000000000000000e+00
1.916330909729003906e+01,1.949990081787109375e+01,1.985344696044921875e+01,1.995918846130371094e+01,2.047633552551269531e+01,2.103844642639160156e+01,2.158451461791992188e+01,2.293407821655273438e+01,2.343261146545410156e+01,0.000000000000000000e+00
2.358857536315917969e+01,2.391371345520019531e+01,2.387857246398925781e+01,2.396567726135253906e+01,2.427172470092773438e+01,2.459946823120117188e+01,2.507061386108398438e+01,2.592230987548828125e+01,2.594585227966308594e+01,0.000000000000000000e+00
2.407182312011718750e+01,2.406889724731445312e+01,2.424264335632324219e+01,2.418934249877929688e+01,2.454850387573242188e+01,2.488750648498535156e+01,2.495943450927734375e+01,2.570683288574218750e+01,2.597896766662597656e+01,0.000000000000000000e+00
2.035625648498535156e+01,2.047439765930175781e+01,2.065390777587890625e+01,2.075208854675292969e+01,2.106585884094238281e+01,2.139019775390625000e+01,2.162683486938476562e+01,2.258498954772949219e+01,2.317738914489746094e+01,0.000000000000000000e+00
2.082472229003906250e+01,2.128198242187500000e+01,2.162806129455566406e+01,2.184062767028808594e+01,2.267377281188964844e+01,2.314753341674804688e+01,2.337128448486328125e+01,2.389057540893554688e+01,2.386263275146484375e+01,0.000000000000000000e+00
2.188241386413574219e+01,2.205836296081542969e+01,2.218305397033691406e+01,2.227405929565429688e+01,2.247964668273925781e+01,2.294192123413085938e+01,2.327733039855957031e+01,2.391945075988769531e+01,2.396592330932617188e+01,0.000000000000000000e+00
2.340350914001464844e+01,2.332241058349609375e+01,2.344235610961914062e+01,2.365566444396972656e+01,2.380052566528320312e+01,2.430126380920410156e+01,2.460130310058593750e+01,2.503147888183593750e+01,2.492872047424316406e+01,0.000000000000000000e+00
2.271094894409179688e+01,2.307176780700683594e+01,2.320337104797363281e+01,2.329009819030761719e+01,2.397707176208496094e+01,2.414180564880371094e+01,2.409382629394531250e+01,2.447813796997070312e+01,2.433230781555175781e+01,0.000000000000000000e+00
2.422295379638671875e+01,2.461348533630371094e+01,2.425063705444335938e+01,2.403013038635253906e+01,2.429329490661621094e+01,2.482202720642089844e+01,2.506081008911132812e+01,2.533977699279785156e+01,2.536285781860351562e+01,0.000000000000000000e+00
2.268510437011718750e+01,2.262728881835937500e+01,2.271823310852050781e+01,2.269137763977050781e+01,2.298928642272949219e+01,2.302483558654785156e+01,2.313288497924804688e+01,2.400712013244628906e+01,2.397966575622558594e+01,0.000000000000000000e+00
2.170289611816406250e+01,2.222517204284667969e+01,2.279243087768554688e+01,2.329680633544921875e+01,2.440402603149414062e+01,2.543062591552734375e+01,2.596859169006347656e+01,2.675148010253906250e+01,2.689183044433593750e+01,0.000000000000000000e+00
2.080194473266601562e+01,2.086930465698242188e+01,2.094003295898437500e+01,2.101585388183593750e+01,2.123154640197753906e+01,2.150485992431640625e+01,2.160567474365234375e+01,2.235781478881835938e+01,2.284249305725097656e+01,0.000000000000000000e+00
2.403772163391113281e+01,2.405929946899414062e+01,2.438868713378906250e+01,2.428796958923339844e+01,2.439806175231933594e+01,2.469901084899902344e+01,2.494035911560058594e+01,2.600056457519531250e+01,2.669421195983886719e+01,0.000000000000000000e+00
1.995262336730957031e+01,2.037819290161132812e+01,2.077987670898437500e+01,2.099585723876953125e+01,2.162139129638671875e+01,2.266085052490234375e+01,2.329821586608886719e+01,2.470023536682128906e+01,2.502065849304199219e+01,0.000000000000000000e+00
2.123338699340820312e+01,2.170242118835449219e+01,2.215986251831054688e+01,2.282460212707519531e+01,2.340688323974609375e+01,2.395891380310058594e+01,2.427485847473144531e+01,2.451354789733886719e+01,2.448586654663085938e+01,0.000000000000000000e+00
2.118206596374511719e+01,2.158222007751464844e+01,2.195563697814941406e+01,2.217046546936035156e+01,2.245489692687988281e+01,2.263822555541992188e+01,2.270910835266113281e+01,2.325505065917968750e+01,2.358841133117675781e+01,0.000000000000000000e+00
1.897160530090332031e+01,1.923248672485351562e+01,1.954253005981445312e+01,1.968213272094726562e+01,2.004553794860839844e+01,2.047417640686035156e+01,2.067096328735351562e+01,2.162974548339843750e+01,2.227397346496582031e+01,0.000000000000000000e+00
2.183817863464355469e+01,2.210504531860351562e+01,2.263842964172363281e+01,2.286115264892578125e+01,2.348920249938964844e+01,2.426811981201171875e+01,2.450378990173339844e+01,2.541211891174316406e+01,2.544530296325683594e+01,0.000000000000000000e+00
2.006535911560058594e+01,2.062079238891601562e+01,2.102617645263671875e+01,2.120754241943359375e+01,2.179620742797851562e+01,2.265605354309082031e+01,2.336492729187011719e+01,2.440935516357421875e+01,2.490859985351562500e+01,0.000000000000000000e+00
2.016428184509277344e+01,2.052042007446289062e+01,2.090672111511230469e+01,2.104892730712890625e+01,2.159043502807617188e+01,2.250725364685058594e+01,2.339625740051269531e+01,2.504200935363769531e+01,2.592001152038574219e+01,0.000000000000000000e+00
2.346704292297363281e+01,2.366302108764648438e+01,2.367099952697753906e+01,2.372538757324218750e+01,2.432680320739746094e+01,2.452229499816894531e+01,2.464264488220214844e+01,2.493697929382324219e+01,2.483912658691406250e+01,0.000000000000000000e+00
2.366017532348632812e+01,2.352052116394042969e+01,2.374719429016113281e+01,2.366714286804199219e+01,2.391949844360351562e+01,2.418858146667480469e+01,2.431787300109863281e+01,2.519468307495117188e+01,2.509498405456542969e+01,0.000000000000000000e+00
2.273542594909667969e+01,2.279396629333496094e+01,2.298006248474121094e+01,2.294741249084472656e+01,2.320088768005371094e+01,2.371040916442871094e+01,2.399009323120117188e+01,2.435138702392578125e+01,2.426457214355468750e+01,0.000000000000000000e+00
2.304383468627929688e+01,2.315080070495605469e+01,2.326724624633789062e+01,2.334368896484375000e+01,2.358970642089843750e+01,2.393904495239257812e+01,2.427066993713378906e+01,2.486470413208007812e+01,2.500625801086425781e+01,0.000000000000000000e+00
2.311015319824218750e+01,2.318291282653808594e+01,2.358293533325195312e+01,2.395205688476562500e+01,2.424144554138183594e+01,2.459241294860839844e+01,2.455911827087402344e+01,2.494488143920898438e+01,2.498445510864257812e+01,0.000000000000000000e+00
2.365994834899902344e+01,2.370837211608886719e+01,2.390303802490234375e+01,2.394187927246093750e+01,2.425063705444335938e+01,2.481900787353515625e+01,2.497728157043457031e+01,2.544628715515136719e+01,2.533751296997070312e+01,0.000000000000000000e+00
2.157473564147949219e+01,2.189982414245605469e+01,2.233574485778808594e+01,2.263138580322265625e+01,2.337350654602050781e+01,2.389819526672363281e+01,2.412771797180175781e+01,2.501400947570800781e+01,2.540429878234863281e+01,0.000000000000000000e+00
2.157970237731933594e+01,2.171816444396972656e+01,2.194486808776855469e+01,2.201019096374511719e+01,2.236739349365234375e+01,2.280194664001464844e+01,2.318622970581054688e+01,2.439769363403320312e+01,2.486779212951660156e+01,0.000000000000000000e+00
2.263883781433105469e+01,2.315643310546875000e+01,2.322552680969238281e+01,2.341989326477050781e+01,2.401301574707031250e+01,2.421949958801269531e+01,2.433696174621582031e+01,2.463994979858398438e+01,2.460150909423828125e+01,0.000000000000000000e+00
2.087030220031738281e+01,2.099656486511230469e+01,2.114170265197753906e+01,2.107526397705078125e+01,2.143138122558593750e+01,2.167753410339355469e+01,2.197318458557128906e+01,2.292202377319335938e+01,2.301234817504882812e+01,0.000000000000000000e+00
2.321261596679687500e+01,2.387743949890136719e+01,2.400424766540527344e+01,2.403790664672851562e+01,2.422113418579101562e+01,2.436388206481933594e+01,2.443256950378417969e+01,2.523171043395996094e+01,2.599193000793457031e+01,0.000000000000000000e+00
2.380734634399414062e+01,2.401953125000000000e+01,2.373670387268066406e+01,2.403119277954101562e+01,2.428876304626464844e+01,2.487911987304687500e+01,2.526718711853027344e+01,2.574848747253417969e+01,2.585198974609375000e+01,0.000000000000000000e+00
2.350151824951171875e+01,2.377550697326660156e+01,2.401843070983886719e+01,2.383657073974609375e+01,2.410931777954101562e+01,2.417030906677246094e+01,2.448554801940917969e+01,2.546031951904296875e+01,2.540748023986816406e+01,0.000000000000000000e+00
2.397376632690429688e+01,2.411569786071777344e+01,2.427330207824707031e+01,2.417404747009277344e+01,2.437270736694335938e+01,2.493270301818847656e+01,2.528391838073730469e+01,2.590032958984375000e+01,2.567945289611816406e+01,0.000000000000000000e+00
2.278255271911621094e+01,2.300437736511230469e+01,2.318767166137695312e+01,2.338448524475097656e+01,2.402574348449707031e+01,2.439277839660644531e+01,2.458886528015136719e+01,2.507678222656250000e+01,2.498857879638671875e+01,0.000000000000000000e+00
2.121875190734863281e+01,2.179038619995117188e+01,2.232322692871093750e+01,2.259255599975585938e+01,2.358201599121093750e+01,2.434943962097167969e+01,2.482421302795410156e+01,2.541856765747070312e+01,2.569543266296386719e+01,0.000000000000000000e+00
2.226554298400878906e+01,2.241101837158203125e+01,2.256434249877929688e+01,2.253396797180175781e+01,2.278792190551757812e+01,2.307521820068359375e+01,2.334763145446777344e+01,2.422847175598144531e+01,2.424859428405761719e+01,0.000000000000000000e+00
2.199612236022949219e+01,2.198156738281250000e+01,2.206593132019042969e+01,2.217698478698730469e+01,2.246097946166992188e+01,2.279968833923339844e+01,2.302586364746093750e+01,2.408244323730468750e+01,2.483748245239257812e+01,0.000000000000000000e+00
2.245225334167480469e+01,2.289514350891113281e+01,2.316014671325683594e+01,2.331544113159179688e+01,2.415331840515136719e+01,2.468401908874511719e+01,2.492427444458007812e+01,2.548295593261718750e+01,2.536740493774414062e+01,0.000000000000000000e+00
2.141115570068359375e+01,2.158559417724609375e+01,2.193358421325683594e+01,2.206323242187500000e+01,2.264579010009765625e+01,2.303891181945800781e+01,2.320965194702148438e+01,2.369680213928222656e+01,2.360441398620605469e+01,0.000000000000000000e+00
2.311844444274902344e+01,2.336295509338378906e+01,2.339437294006347656e+01,2.375773811340332031e+01,2.416670227050781250e+01,2.476255989074707031e+01,2.512132453918457031e+01,2.551840209960937500e+01,2.549254989624023438e+01,0.000000000000000000e+00
2.243584442138671875e+01,2.269722175598144531e+01,2.283904266357421875e+01,2.293584251403808594e+01,2.318262863159179688e+01,2.357736396789550781e+01,2.414354324340820312e+01,2.535633659362792969e+01,2.571034049987792969e+01,0.000000000000000000e+00
2.100093269348144531e+01,2.169483566284179688e+01,2.223380470275878906e+01,2.255766296386718750e+01,2.321686363220214844e+01,2.423018836975097656e+01,2.525579643249511719e+01,2.683322143554687500e+01,2.702425956726074219e+01,0.000000000000000000e+00
2.212620735168457031e+01,2.256691360473632812e+01,2.283320808410644531e+01,2.315348243713378906e+01,2.399623489379882812e+01,2.440839195251464844e+01,2.480302429199218750e+01,2.524740409851074219e+01,2.510346221923828125e+01,0.000000000000000000e+00
2.407132530212402344e+01,2.343604850769042969e+01,2.382139587402343750e+01,2.371400642395019531e+01,2.400959014892578125e+01,2.454014968872070312e+01,2.458439445495605469e+01,2.497282028198242188e+01,2.470362472534179688e+01,0.000000000000000000e+00
2.339250373840332031e+01,2.329809761047363281e+01,2.336576271057128906e+01,2.337185859680175781e+01,2.365991210937500000e+01,2.406396865844726562e+01,2.452836036682128906e+01,2.495279693603515625e+01,2.475474357604980469e+01,0.000000000000000000e+00
2.375080490112304688e+01,2.399245452880859375e+01,2.431267547607421875e+01,2.450987243652343750e+01,2.453273010253906250e+01,2.454045104980468750e+01,2.461318588256835938e+01,2.483687019348144531e+01,2.498887825012207031e+01,0.000000000000000000e+00
2.376469039916992188e+01,2.382457733154296875e+01,2.399206733703613281e+01,2.419074440002441406e+01,2.446915245056152344e+01,2.479806900024414062e+01,2.493079948425292969e+01,2.534010887145996094e+01,2.540297317504882812e+01,0.000000000000000000e+00
2.236764335632324219e+01,2.264225006103515625e+01,2.305699920654296875e+01,2.309287834167480469e+01,2.380000686645507812e+01,2.413176918029785156e+01,2.433002090454101562e+01,2.483073234558105469e+01,2.472512054443359375e+01,0.000000000000000000e+00
2.248579216003417969e+01,2.281972122192382812e+01,2.302512168884277344e+01,2.321088600158691406e+01,2.389427566528320312e+01,2.427098464965820312e+01,2.448937606811523438e+01,2.487669754028320312e+01,2.486814880371093750e+01,0.000000000000000000e+00
2.307699394226074219e+01,2.326910209655761719e+01,2.342968559265136719e+01,2.324927902221679688e+01,2.361480712890625000e+01,2.410605430603027344e+01,2.434471511840820312e+01,2.472651672363281250e+01,2.456290817260742188e+01,0.000000000000000000e+00
2.234672355651855469e+01,2.275409889221191406e+01,2.378729057312011719e+01,2.393310546875000000e+01,2.443145751953125000e+01,2.474877738952636719e+01,2.467876625061035156e+01,2.535373115539550781e+01,2.570579528808593750e+01,0.000000000000000000e+00
2.199043846130371094e+01,2.226739501953125000e+01,2.279803466796875000e+01,2.304072570800781250e+01,2.338419532775878906e+01,2.383136749267578125e+01,2.380260658264160156e+01,2.428835296630859375e+01,2.460542106628417969e+01,0.000000000000000000e+00
2.358817291259765625e+01,2.367089843750000000e+01,2.350216484069824219e+01,2.355838394165039062e+01,2.393437385559082031e+01,2.460429954528808594e+01,2.481394195556640625e+01,2.535961341857910156e+01,2.520838356018066406e+01,0.000000000000000000e+00
2.296067810058593750e+01,2.295724105834960938e+01,2.318424415588378906e+01,2.326453590393066406e+01,2.358306312561035156e+01,2.433847999572753906e+01,2.458110809326171875e+01,2.514651679992675781e+01,2.515045166015625000e+01,0.000000000000000000e+00
2.223539352416992188e+01,2.226119041442871094e+01,2.243180656433105469e+01,2.245115661621093750e+01,2.287951469421386719e+01,2.345891571044921875e+01,2.351958084106445312e+01,2.398357200622558594e+01,2.390955352783203125e+01,0.000000000000000000e+00
2.109499168395996094e+01,2.171643447875976562e+01,2.242309761047363281e+01,2.273026657104492188e+01,2.381480026245117188e+01,2.482069206237792969e+01,2.553564453125000000e+01,2.663082504272460938e+01,2.658417701721191406e+01,0.000000000000000000e+00
2.193167686462402344e+01,2.256093788146972656e+01,2.300345993041992188e+01,2.353124618530273438e+01,2.445444488525390625e+01,2.497549819946289062e+01,2.518032264709472656e+01,2.561978912353515625e+01,2.576589202880859375e+01,0.000000000000000000e+00
2.103633308410644531e+01,2.111315345764160156e+01,2.123816490173339844e+01,2.127882194519042969e+01,2.153228378295898438e+01,2.178756713867187500e+01,2.191615867614746094e+01,2.278660964965820312e+01,2.327734184265136719e+01,0.000000000000000000e+00
2.066635894775390625e+01,2.094680786132812500e+01,2.121767807006835938e+01,2.136773872375488281e+01,2.214955329895019531e+01,2.328088951110839844e+01,2.375892257690429688e+01,2.463953590393066406e+01,2.463655281066894531e+01,0.000000000000000000e+00
2.317431640625000000e+01,2.374218940734863281e+01,2.378808593750000000e+01,2.347903251647949219e+01,2.373651504516601562e+01,2.394106483459472656e+01,2.422616577148437500e+01,2.487620353698730469e+01,2.478809165954589844e+01,0.000000000000000000e+00
2.066167449951171875e+01,2.076000976562500000e+01,2.093914031982421875e+01,2.091544723510742188e+01,2.125182723999023438e+01,2.148025131225585938e+01,2.170665550231933594e+01,2.266630363464355469e+01,2.270359039306640625e+01,0.000000000000000000e+00
2.106147384643554688e+01,2.146594047546386719e+01,2.183803939819335938e+01,2.200743293762207031e+01,2.251581382751464844e+01,2.327659988403320312e+01,2.395210647583007812e+01,2.499388694763183594e+01,2.541359138488769531e+01,0.000000000000000000e+00
2.229315757751464844e+01,2.243625450134277344e+01,2.257424545288085938e+01,2.272054290771484375e+01,2.303504371643066406e+01,2.351666641235351562e+01,2.410180854797363281e+01,2.496192359924316406e+01,2.503664016723632812e+01,0.000000000000000000e+00
2.129135704040527344e+01,2.165206336975097656e+01,2.212508964538574219e+01,2.238657569885253906e+01,2.337252616882324219e+01,2.449619674682617188e+01,2.555371093750000000e+01,2.683305549621582031e+01,2.711604309082031250e+01,0.000000000000000000e+00
2.254801368713378906e+01,2.268606376647949219e+01,2.293109512329101562e+01,2.290856361389160156e+01,2.348064041137695312e+01,2.426725769042968750e+01,2.432521247863769531e+01,2.492290115356445312e+01,2.493369293212890625e+01,0.000000000000000000e+00
2.310726547241210938e+01,2.299881172180175781e+01,2.333885192871093750e+01,2.378961372375488281e+01,2.410542297363281250e+01,2.427585792541503906e+01,2.431704330444335938e+01,2.464410018920898438e+01,2.463919448852539062e+01,0.000000000000000000e+00
2.250325584411621094e+01,2.263512229919433594e+01,2.282902908325195312e+01,2.287861824035644531e+01,2.333885574340820312e+01,2.389743041992187500e+01,2.400082969665527344e+01,2.444881057739257812e+01,2.431612968444824219e+01,0.000000000000000000e+00
2.271513366699218750e+01,2.288649749755859375e+01,2.316939926147460938e+01,2.314471435546875000e+01,2.369332695007324219e+01,2.430559349060058594e+01,2.450230598449707031e+01,2.504403495788574219e+01,2.490885734558105469e+01,0.000000000000000000e+00
2.279728698730468750e+01,2.330729675292968750e+01,2.373361015319824219e+01,2.374413299560546875e+01,2.413383293151855469e+01,2.422477149963378906e+01,2.445440673828125000e+01,2.522542190551757812e+01,2.580543899536132812e+01,0.000000000000000000e+00
2.258217430114746094e+01,2.269513893127441406e+01,2.303914070129394531e+01,2.311295890808105469e+01,2.360710144042968750e+01,2.433065032958984375e+01,2.440662956237792969e+01,2.511137580871582031e+01,2.516906929016113281e+01,0.000000000000000000e+00
2.311797523498535156e+01,2.347088432312011719e+01,2.365488624572753906e+01,2.393830490112304688e+01,2.412771606445312500e+01,2.439633750915527344e+01,2.451980781555175781e+01,2.501302528381347656e+01,2.491775512695312500e+01,0.000000000000000000e+00
2.369456863403320312e+01,2.396176338195800781e+01,2.397916412353515625e+01,2.377054405212402344e+01,2.433049201965332031e+01,2.431654357910156250e+01,2.429765319824218750e+01,2.453812026977539062e+01,2.445201110839843750e+01,0.000000000000000000e+00
2.326328468322753906e+01,2.356999969482421875e+01,2.402178192138671875e+01,2.377034378051757812e+01,2.424670219421386719e+01,2.484220504760742188e+01,2.494061851501464844e+01,2.554080581665039062e+01,2.526896858215332031e+01,0.000000000000000000e+00
2.350690269470214844e+01,2.331549644470214844e+01,2.359234619140625000e+01,2.345072555541992188e+01,2.389324760437011719e+01,2.445751380920410156e+01,2.440941619873046875e+01,2.487981986999511719e+01,2.471380996704101562e+01,0.000000000000000000e+00
2.209968948364257812e+01,2.237370872497558594e+01,2.267337799072265625e+01,2.341395950317382812e+01,2.433890914916992188e+01,2.549841880798339844e+01,2.574432563781738281e+01,2.662395286560058594e+01,2.683085632324218750e+01,0.000000000000000000e+00
1.949484443664550781e+01,1.984007453918457031e+01,2.023220443725585938e+01,2.040878295898437500e+01,2.132733154296875000e+01,2.250564384460449219e+01,2.335730743408203125e+01,2.510874176025390625e+01,2.567737007141113281e+01,0.000000000000000000e+00
2.400295829772949219e+01,2.406837272644042969e+01,2.450177001953125000e+01,2.425411415100097656e+01,2.459717369079589844e+01,2.495311546325683594e+01,2.496640777587890625e+01,2.533711433410644531e+01,2.547056579589843750e+01,0.000000000000000000e+00
2.292314147949218750e+01,2.314320945739746094e+01,2.322610282897949219e+01,2.310995483398437500e+01,2.339072418212890625e+01,2.346490287780761719e+01,2.360258102416992188e+01,2.456833839416503906e+01,2.459621620178222656e+01,0.000000000000000000e+00
2.215167808532714844e+01,2.224959754943847656e+01,2.225927734375000000e+01,2.247361755371093750e+01,2.273691558837890625e+01,2.311202239990234375e+01,2.354856872558593750e+01,2.432175064086914062e+01,2.439889717102050781e+01,0.000000000000000000e+00
2.327967834472656250e+01,2.305508232116699219e+01,2.383584976196289062e+01,2.392942619323730469e+01,2.444459152221679688e+01,2.453716468811035156e+01,2.448400688171386719e+01,2.480582427978515625e+01,2.479738807678222656e+01,0.000000000000000000e+00
2.154318237304687500e+01,2.180323791503906250e+01,2.216935729980468750e+01,2.236655998229980469e+01,2.297632980346679688e+01,2.391890907287597656e+01,2.426416015625000000e+01,2.510414695739746094e+01,2.520023536682128906e+01,0.000000000000000000e+00
2.212709617614746094e+01,2.240034103393554688e+01,2.253794479370117188e+01,2.272210884094238281e+01,2.308447456359863281e+01,2.365370368957519531e+01,2.410758209228515625e+01,2.468739509582519531e+01,2.485379600524902344e+01,0.000000000000000000e+00
2.355952644348144531e+01,2.374519348144531250e+01,2.391665458679199219e+01,2.425610160827636719e+01,2.449266052246093750e+01,2.524093627929687500e+01,2.543202400207519531e+01,2.650004005432128906e+01,2.617405319213867188e+01,0.000000000000000000e+00
2.408896255493164062e+01,2.421641159057617188e+01,2.422189903259277344e+01,2.429951286315917969e+01,2.447009849548339844e+01,2.469170761108398438e+01,2.490813827514648438e+01,2.540450286865234375e+01,2.550001525878906250e+01,0.000000000000000000e+00
2.297130393981933594e+01,2.299520683288574219e+01,2.312325286865234375e+01,2.308375358581542969e+01,2.344126701354980469e+01,2.356219100952148438e+01,2.376243782043457031e+01,2.480354690551757812e+01,2.482540321350097656e+01,0.000000000000000000e+00
2.371582412719726562e+01,2.410271835327148438e+01,2.437623405456542969e+01,2.428563880920410156e+01,2.433889007568359375e+01,2.445771217346191406e+01,2.442764282226562500e+01,2.530333328247070312e+01,2.598593330383300781e+01,0.000000000000000000e+00
2.280134773254394531e+01,2.281015586853027344e+01,2.273698616027832031e+01,2.290236663818359375e+01,2.301185607910156250e+01,2.324538040161132812e+01,2.354013442993164062e+01,2.417849540710449219e+01,2.415374374389648438e+01,0.000000000000000000e+00
2.317306327819824219e+01,2.344612312316894531e+01,2.400031471252441406e+01,2.384725379943847656e+01,2.395642852783203125e+01,2.394149780273437500e+01,2.391168785095214844e+01,2.429713058471679688e+01,2.435368728637695312e+01,0.000000000000000000e+00
2.149147033691406250e+01,2.180867195129394531e+01,2.211693954467773438e+01,2.235474395751953125e+01,2.289709281921386719e+01,2.402009773254394531e+01,2.471182441711425781e+01,2.655051040649414062e+01,2.679207420349121094e+01,0.000000000000000000e+00
2.108160018920898438e+01,2.144795417785644531e+01,2.185836982727050781e+01,2.203982925415039062e+01,2.254035377502441406e+01,2.356393432617187500e+01,2.395019531250000000e+01,2.486966705322265625e+01,2.493553733825683594e+01,0.000000000000000000e+00
2.173552703857421875e+01,2.245779037475585938e+01,2.301586151123046875e+01,2.352066040039062500e+01,2.447035598754882812e+01,2.536904716491699219e+01,2.557611846923828125e+01,2.630265998840332031e+01,2.646713066101074219e+01,0.000000000000000000e+00
2.172700500488281250e+01,2.192736434936523438e+01,2.224579620361328125e+01,2.239751625061035156e+01,2.283946228027343750e+01,2.337528419494628906e+01,2.387793922424316406e+01,2.495555114746093750e+01,2.532132911682128906e+01,0.000000000000000000e+00
2.223348808288574219e+01,2.255964088439941406e+01,2.321807670593261719e+01,2.344261741638183594e+01,2.359177207946777344e+01,2.381247520446777344e+01,2.390824317932128906e+01,2.447775650024414062e+01,2.494858169555664062e+01,0.000000000000000000e+00
2.343141746520996094e+01,2.313901519775390625e+01,2.358463478088378906e+01,2.400449371337890625e+01,2.388440322875976562e+01,2.398605537414550781e+01,2.390081405639648438e+01,2.430523872375488281e+01,2.434895133972167969e+01,0.000000000000000000e+00
2.401661300659179688e+01,2.366245841979980469e+01,2.372574806213378906e+01,2.392785072326660156e+01,2.421732521057128906e+01,2.466763687133789062e+01,2.462656784057617188e+01,2.488971900939941406e+01,2.477266311645507812e+01,0.000000000000000000e+00
2.143456840515136719e+01,2.175188636779785156e+01,2.210253715515136719e+01,2.217249870300292969e+01,2.259776306152343750e+01,2.331743812561035156e+01,2.372535896301269531e+01,2.457038497924804688e+01,2.481766319274902344e+01,0.000000000000000000e+00
2.108959960937500000e+01,2.125709915161132812e+01,2.144976997375488281e+01,2.148591232299804688e+01,2.184812355041503906e+01,2.218117713928222656e+01,2.247175788879394531e+01,2.366771507263183594e+01,2.388096046447753906e+01,0.000000000000000000e+00
2.276641082763671875e+01,2.291747856140136719e+01,2.349179267883300781e+01,2.357701873779296875e+01,2.391660499572753906e+01,2.416473007202148438e+01,2.415263938903808594e+01,2.466513442993164062e+01,2.486784553527832031e+01,0.000000000000000000e+00
2.432700157165527344e+01,2.427262687683105469e+01,2.403939056396484375e+01,2.435490798950195312e+01,2.442317962646484375e+01,2.488487052917480469e+01,2.510150909423828125e+01,2.563160324096679688e+01,2.547613143920898438e+01,0.000000000000000000e+00
2.320166015625000000e+01,2.356583023071289062e+01,2.356382369995117188e+01,2.375980377197265625e+01,2.419353866577148438e+01,2.460897636413574219e+01,2.520960998535156250e+01,2.608817863464355469e+01,2.623579025268554688e+01,0.000000000000000000e+00
2.191878890991210938e+01,2.200061988830566406e+01,2.224164772033691406e+01,2.239162445068359375e+01,2.295525741577148438e+01,2.364599037170410156e+01,2.392571067810058594e+01,2.446573257446289062e+01,2.432117652893066406e+01,0.000000000000000000e+00
2.235702323913574219e+01,2.242138290405273438e+01,2.249375724792480469e+01,2.266213417053222656e+01,2.303755569458007812e+01,2.361493873596191406e+01,2.364357376098632812e+01,2.407771682739257812e+01,2.400636482238769531e+01,0.000000000000000000e+00
2.178019332885742188e+01,2.193976593017578125e+01,2.218058204650878906e+01,2.254090499877929688e+01,2.294858551025390625e+01,2.324804306030273438e+01,2.333392524719238281e+01,2.369306373596191406e+01,2.375595092773437500e+01,0.000000000000000000e+00
2.128808784484863281e+01,2.160719108581542969e+01,2.198214530944824219e+01,2.219829750061035156e+01,2.271931648254394531e+01,2.363087654113769531e+01,2.412320899963378906e+01,2.498539733886718750e+01,2.512089729309082031e+01,0.000000000000000000e+00
