H,J,Y,zpp,ip,r,V,B,u,blend
2.261067008972167969e+01,2.292976760864257812e+01,2.332143020629882812e+01,2.342699813842773438e+01,2.372616958618164062e+01,2.424956321716308594e+01,2.464910507202148438e+01,2.562882995605468750e+01,2.564331054687500000e+01,1.000000000000000000e+00
2.277879905700683594e+01,2.337210845947265625e+01,2.364061546325683594e+01,2.392384529113769531e+01,2.424281311035156250e+01,2.425620269775390625e+01,2.430365562438964844e+01,2.506661605834960938e+01,2.560336112976074219e+01,1.000000000000000000e+00
2.397155952453613281e+01,2.385401535034179688e+01,2.426196670532226562e+01,2.417800521850585938e+01,2.436139106750488281e+01,2.467688560485839844e+01,2.483654594421386719e+01,2.527573394775390625e+01,2.550904846191406250e+01,1.000000000000000000e+00
2.331478691101074219e+01,2.321391677856445312e+01,2.355083084106445312e+01,2.363507461547851562e+01,2.376366806030273438e+01,2.408323478698730469e+01,2.415757942199707031e+01,2.457920265197753906e+01,2.453357315063476562e+01,1.000000000000000000e+00
2.373294067382812500e+01,2.369075775146484375e+01,2.368310737609863281e+01,2.419799232482910156e+01,2.469328308105468750e+01,2.500120544433593750e+01,2.493528366088867188e+01,2.519320678710937500e+01,2.520503997802734375e+01,1.000000000000000000e+00
2.140356826782226562e+01,2.191678619384765625e+01,2.233511543273925781e+01,2.268256378173828125e+01,2.340180397033691406e+01,2.388137817382812500e+01,2.410809326171875000e+01,2.482705116271972656e+01,2.502179718017578125e+01,1.000000000000000000e+00
2.089842224121093750e+01,2.116774559020996094e+01,2.144776344299316406e+01,2.155899238586425781e+01,2.241935920715332031e+01,2.292417716979980469e+01,2.315588760375976562e+01,2.362071800231933594e+01,2.362240791320800781e+01,1.000000000000000000e+00
2.097491836547851562e+01,2.126625633239746094e+01,2.165521240234375000e+01,2.195062637329101562e+01,2.304376220703125000e+01,2.395399093627929688e+01,2.455065345764160156e+01,2.534045982360839844e+01,2.544776725769042969e+01,1.000000000000000000e+00
2.304884910583496094e+01,2.349593734741210938e+01,2.372976303100585938e+01,2.394195747375488281e+01,2.421662139892578125e+01,2.454024505615234375e+01,2.468980216979980469e+01,2.519307136535644531e+01,2.544672584533691406e+01,1.000000000000000000e+00
2.123461723327636719e+01,2.138970375061035156e+01,2.174505996704101562e+01,2.186063385009765625e+01,2.241684532165527344e+01,2.324029731750488281e+01,2.342379951477050781e+01,2.425610351562500000e+01,2.419924354553222656e+01,1.000000000000000000e+00
2.246228408813476562e+01,2.277575302124023438e+01,2.318061447143554688e+01,2.336173629760742188e+01,2.410944557189941406e+01,2.476409912109375000e+01,2.503981781005859375e+01,2.556970596313476562e+01,2.556909751892089844e+01,1.000000000000000000e+00
1.992079734802246094e+01,2.029233360290527344e+01,2.072675704956054688e+01,2.095286941528320312e+01,2.187612342834472656e+01,2.304357528686523438e+01,2.386120033264160156e+01,2.543455696105957031e+01,2.579530906677246094e+01,1.000000000000000000e+00
2.345993041992187500e+01,2.326457977294921875e+01,2.378500175476074219e+01,2.390460205078125000e+01,2.416207313537597656e+01,2.460123252868652344e+01,2.464321708679199219e+01,2.498361968994140625e+01,2.479582595825195312e+01,1.000000000000000000e+00
2.267767143249511719e+01,2.274054527282714844e+01,2.347380447387695312e+01,2.361239433288574219e+01,2.393212127685546875e+01,2.406981849670410156e+01,2.408156585693359375e+01,2.455713844299316406e+01,2.479589843750000000e+01,1.000000000000000000e+00
2.323496627807617188e+01,2.304515266418457031e+01,2.325125122070312500e+01,2.338487243652343750e+01,2.372550392150878906e+01,2.382097053527832031e+01,2.390725326538085938e+01,2.437286567687988281e+01,2.435868072509765625e+01,1.000000000000000000e+00
2.353541183471679688e+01,2.363628959655761719e+01,2.352638816833496094e+01,2.372785568237304688e+01,2.413704681396484375e+01,2.461875152587890625e+01,2.456387519836425781e+01,2.494601249694824219e+01,2.471149063110351562e+01,1.000000000000000000e+00
2.235249900817871094e+01,2.246903610229492188e+01,2.249338722229003906e+01,2.242616844177246094e+01,2.278779029846191406e+01,2.293182945251464844e+01,2.284733581542968750e+01,2.314290237426757812e+01,2.301522636413574219e+01,1.000000000000000000e+00
2.384019660949707031e+01,2.390279197692871094e+01,2.415287971496582031e+01,2.435250663757324219e+01,2.433087730407714844e+01,2.454786491394042969e+01,2.478760147094726562e+01,2.504200363159179688e+01,2.493224716186523438e+01,1.000000000000000000e+00
2.344097709655761719e+01,2.336082267761230469e+01,2.383336639404296875e+01,2.379098320007324219e+01,2.410332679748535156e+01,2.412864494323730469e+01,2.415207099914550781e+01,2.459576034545898438e+01,2.456741523742675781e+01,1.000000000000000000e+00
2.294477081298828125e+01,2.324235725402832031e+01,2.337581253051757812e+01,2.340308189392089844e+01,2.380707168579101562e+01,2.401966094970703125e+01,2.405586624145507812e+01,2.452861595153808594e+01,2.485663986206054688e+01,1.000000000000000000e+00
2.286805152893066406e+01,2.301459693908691406e+01,2.324663352966308594e+01,2.344621467590332031e+01,2.420409774780273438e+01,2.457903480529785156e+01,2.456083679199218750e+01,2.491079902648925781e+01,2.484006500244140625e+01,1.000000000000000000e+00
2.185134315490722656e+01,2.204378128051757812e+01,2.236667251586914062e+01,2.259977722167968750e+01,2.304100799560546875e+01,2.363203048706054688e+01,2.399342536926269531e+01,2.528234291076660156e+01,2.534140968322753906e+01,1.000000000000000000e+00
2.278060531616210938e+01,2.294136428833007812e+01,2.318875694274902344e+01,2.328531265258789062e+01,2.353423309326171875e+01,2.376379585266113281e+01,2.381945610046386719e+01,2.434456062316894531e+01,2.440742874145507812e+01,1.000000000000000000e+00
2.212653732299804688e+01,2.230591964721679688e+01,2.287707710266113281e+01,2.312684249877929688e+01,2.325619506835937500e+01,2.343364524841308594e+01,2.364495849609375000e+01,2.413050270080566406e+01,2.449643135070800781e+01,1.000000000000000000e+00
2.096611213684082031e+01,2.149487686157226562e+01,2.209999084472656250e+01,2.260875320434570312e+01,2.329075431823730469e+01,2.388433456420898438e+01,2.422328376770019531e+01,2.503936004638671875e+01,2.503844833374023438e+01,1.000000000000000000e+00
2.342537498474121094e+01,2.362852478027343750e+01,2.380664062500000000e+01,2.356605720520019531e+01,2.371866416931152344e+01,2.397723197937011719e+01,2.425818634033203125e+01,2.496680068969726562e+01,2.505932426452636719e+01,1.000000000000000000e+00
2.331219100952148438e+01,2.351562690734863281e+01,2.397009086608886719e+01,2.402318763732910156e+01,2.429404449462890625e+01,2.444259643554687500e+01,2.446437072753906250e+01,2.496325492858886719e+01,2.518093490600585938e+01,1.000000000000000000e+00
2.427042007446289062e+01,2.503938293457031250e+01,2.463684463500976562e+01,2.459669303894042969e+01,2.482281112670898438e+01,2.522762489318847656e+01,2.538484764099121094e+01,2.582542419433593750e+01,2.562897682189941406e+01,1.000000000000000000e+00
2.241996002197265625e+01,2.250265884399414062e+01,2.249753952026367188e+01,2.250611686706542969e+01,2.293614768981933594e+01,2.320524597167968750e+01,2.318001747131347656e+01,2.354842758178710938e+01,2.343195724487304688e+01,1.000000000000000000e+00
2.184652709960937500e+01,2.211538887023925781e+01,2.241666984558105469e+01,2.255413818359375000e+01,2.336573600769042969e+01,2.375452423095703125e+01,2.390944290161132812e+01,2.433639907836914062e+01,2.425055885314941406e+01,1.000000000000000000e+00
2.177604293823242188e+01,2.255115127563476562e+01,2.306313705444335938e+01,2.331579589843750000e+01,2.428635597229003906e+01,2.479128837585449219e+01,2.503526496887207031e+01,2.553376007080078125e+01,2.549328231811523438e+01,1.000000000000000000e+00
2.339583396911621094e+01,2.358809852600097656e+01,2.370212554931640625e+01,2.362937736511230469e+01,2.412793731689453125e+01,2.425414848327636719e+01,2.414847564697265625e+01,2.449015998840332031e+01,2.436216926574707031e+01,1.000000000000000000e+00
2.405500030517578125e+01,2.387123870849609375e+01,2.376553535461425781e+01,2.403665924072265625e+01,2.427151679992675781e+01,2.441617774963378906e+01,2.463379859924316406e+01,2.554689216613769531e+01,2.568097305297851562e+01,1.000000000000000000e+00
2.149999809265136719e+01,2.164878463745117188e+01,2.179854774475097656e+01,2.188967132568359375e+01,2.241989135742187500e+01,2.265050315856933594e+01,2.275609207153320312e+01,2.317578506469726562e+01,2.311788177490234375e+01,1.000000000000000000e+00
2.247573661804199219e+01,2.249446296691894531e+01,2.265344619750976562e+01,2.275855255126953125e+01,2.286790275573730469e+01,2.296549797058105469e+01,2.295013046264648438e+01,2.329897689819335938e+01,2.335244750976562500e+01,1.000000000000000000e+00
2.185401153564453125e+01,2.199592018127441406e+01,2.214270782470703125e+01,2.243190193176269531e+01,2.269137191772460938e+01,2.314782333374023438e+01,2.368793106079101562e+01,2.441689872741699219e+01,2.456996345520019531e+01,1.000000000000000000e+00
2.385973548889160156e+01,2.376857185363769531e+01,2.408485031127929688e+01,2.426573181152343750e+01,2.453628349304199219e+01,2.449005699157714844e+01,2.452339935302734375e+01,2.489796066284179688e+01,2.488661193847656250e+01,1.000000000000000000e+00
2.426995468139648438e+01,2.421368217468261719e+01,2.437335777282714844e+01,2.446018028259277344e+01,2.491506195068359375e+01,2.553067016601562500e+01,2.677682113647460938e+01,2.801550292968750000e+01,2.757638931274414062e+01,1.000000000000000000e+00
2.322254943847656250e+01,2.331043052673339844e+01,2.387930107116699219e+01,2.366315650939941406e+01,2.392532348632812500e+01,2.412571716308593750e+01,2.414592742919921875e+01,2.482907867431640625e+01,2.507343292236328125e+01,1.000000000000000000e+00
2.246049499511718750e+01,2.292709732055664062e+01,2.325053787231445312e+01,2.369245529174804688e+01,2.422135734558105469e+01,2.453436470031738281e+01,2.470746612548828125e+01,2.527809715270996094e+01,2.549972152709960938e+01,1.000000000000000000e+00
2.368539428710937500e+01,2.395755958557128906e+01,2.440978240966796875e+01,2.422395133972167969e+01,2.455007553100585938e+01,2.473282623291015625e+01,2.479085540771484375e+01,2.500949096679687500e+01,2.541408729553222656e+01,1.000000000000000000e+00
2.104181098937988281e+01,2.124893760681152344e+01,2.157637405395507812e+01,2.169342231750488281e+01,2.236368179321289062e+01,2.323769950866699219e+01,2.354646301269531250e+01,2.423892402648925781e+01,2.412611770629882812e+01,1.000000000000000000e+00
2.269310379028320312e+01,2.303837966918945312e+01,2.360257720947265625e+01,2.417667770385742188e+01,2.473385810852050781e+01,2.519261741638183594e+01,2.559042549133300781e+01,2.581530952453613281e+01,2.584878540039062500e+01,1.000000000000000000e+00
2.436376380920410156e+01,2.440121650695800781e+01,2.435582351684570312e+01,2.407131385803222656e+01,2.441692543029785156e+01,2.468381309509277344e+01,2.475047111511230469e+01,2.520418548583984375e+01,2.495947265625000000e+01,1.000000000000000000e+00
2.343020248413085938e+01,2.383693313598632812e+01,2.401390647888183594e+01,2.388559913635253906e+01,2.409748268127441406e+01,2.437969779968261719e+01,2.433773612976074219e+01,2.489629936218261719e+01,2.518313789367675781e+01,1.000000000000000000e+00
2.382784080505371094e+01,2.386783218383789062e+01,2.396314620971679688e+01,2.421437835693359375e+01,2.423107910156250000e+01,2.466334342956542969e+01,2.484992790222167969e+01,2.519283485412597656e+01,2.531932258605957031e+01,1.000000000000000000e+00
2.184119606018066406e+01,2.213349914550781250e+01,2.249146080017089844e+01,2.273130798339843750e+01,2.338177108764648438e+01,2.405471229553222656e+01,2.419568824768066406e+01,2.498731803894042969e+01,2.494651794433593750e+01,1.000000000000000000e+00
2.190921592712402344e+01,2.242167091369628906e+01,2.277054977416992188e+01,2.315977859497070312e+01,2.377004241943359375e+01,2.435992240905761719e+01,2.478597450256347656e+01,2.540178298950195312e+01,2.533903694152832031e+01,1.000000000000000000e+00
2.360257148742675781e+01,2.366289710998535156e+01,2.449463844299316406e+01,2.461172294616699219e+01,2.468128395080566406e+01,2.487977600097656250e+01,2.498775863647460938e+01,2.576709747314453125e+01,2.590246009826660156e+01,1.000000000000000000e+00
2.284557914733886719e+01,2.289089584350585938e+01,2.355273818969726562e+01,2.351217651367187500e+01,2.373472404479980469e+01,2.377306747436523438e+01,2.372616195678710938e+01,2.428499603271484375e+01,2.459111595153808594e+01,1.000000000000000000e+00
2.213262748718261719e+01,2.205994606018066406e+01,2.230463790893554688e+01,2.246675682067871094e+01,2.287191963195800781e+01,2.347043037414550781e+01,2.353374099731445312e+01,2.396799278259277344e+01,2.382563209533691406e+01,1.000000000000000000e+00
2.345314979553222656e+01,2.372378730773925781e+01,2.398803520202636719e+01,2.407826042175292969e+01,2.451640510559082031e+01,2.468545722961425781e+01,2.474653816223144531e+01,2.522237014770507812e+01,2.533174896240234375e+01,1.000000000000000000e+00
2.254445648193359375e+01,2.245836067199707031e+01,2.261020851135253906e+01,2.275086593627929688e+01,2.302211952209472656e+01,2.347680664062500000e+01,2.342803001403808594e+01,2.375637245178222656e+01,2.362534332275390625e+01,1.000000000000000000e+00
2.277236747741699219e+01,2.263098335266113281e+01,2.314487648010253906e+01,2.326464653015136719e+01,2.356559181213378906e+01,2.362809753417968750e+01,2.360661506652832031e+01,2.399065780639648438e+01,2.392331504821777344e+01,1.000000000000000000e+00
2.272064018249511719e+01,2.261697578430175781e+01,2.232648086547851562e+01,2.275609016418457031e+01,2.299791717529296875e+01,2.329661369323730469e+01,2.318325233459472656e+01,2.355516815185546875e+01,2.334257698059082031e+01,1.000000000000000000e+00
2.253488922119140625e+01,2.274365997314453125e+01,2.333170700073242188e+01,2.346043395996093750e+01,2.368127059936523438e+01,2.404157257080078125e+01,2.393768501281738281e+01,2.454481506347656250e+01,2.481156539916992188e+01,1.000000000000000000e+00
2.458589935302734375e+01,2.444041824340820312e+01,2.459160423278808594e+01,2.424937057495117188e+01,2.450339126586914062e+01,2.487168312072753906e+01,2.509624671936035156e+01,2.534784698486328125e+01,2.514533996582031250e+01,1.000000000000000000e+00
2.243239212036132812e+01,2.250887489318847656e+01,2.255852317810058594e+01,2.239909553527832031e+01,2.265496063232421875e+01,2.280920600891113281e+01,2.299990272521972656e+01,2.393275642395019531e+01,2.388668060302734375e+01,1.000000000000000000e+00
2.349782752990722656e+01,2.363120460510253906e+01,2.387302589416503906e+01,2.388690757751464844e+01,2.418362998962402344e+01,2.440432357788085938e+01,2.438651847839355469e+01,2.488900566101074219e+01,2.494133567810058594e+01,1.000000000000000000e+00
2.315875053405761719e+01,2.319875335693359375e+01,2.344680213928222656e+01,2.350229072570800781e+01,2.414276695251464844e+01,2.421677970886230469e+01,2.422187042236328125e+01,2.458398056030273438e+01,2.451959991455078125e+01,1.000000000000000000e+00
2.132068634033203125e+01,2.199476051330566406e+01,2.247517204284667969e+01,2.290332031250000000e+01,2.388735580444335938e+01,2.457546424865722656e+01,2.489563751220703125e+01,2.555119323730468750e+01,2.554349708557128906e+01,1.000000000000000000e+00
2.353170967102050781e+01,2.392632675170898438e+01,2.393184471130371094e+01,2.379647636413574219e+01,2.386213302612304688e+01,2.397142791748046875e+01,2.410169982910156250e+01,2.487092781066894531e+01,2.539861106872558594e+01,1.000000000000000000e+00
2.298561096191406250e+01,2.302127265930175781e+01,2.322819328308105469e+01,2.310970687866210938e+01,2.349161720275878906e+01,2.406484603881835938e+01,2.415565109252929688e+01,2.472641944885253906e+01,2.478763389587402344e+01,1.000000000000000000e+00
2.429011344909667969e+01,2.468921279907226562e+01,2.370320510864257812e+01,2.438798713684082031e+01,2.456505966186523438e+01,2.506578636169433594e+01,2.546909523010253906e+01,2.580583953857421875e+01,2.582924842834472656e+01,1.000000000000000000e+00
2.353478050231933594e+01,2.344891166687011719e+01,2.392153739929199219e+01,2.366034126281738281e+01,2.393784523010253906e+01,2.418670082092285156e+01,2.443620109558105469e+01,2.526518630981445312e+01,2.539844703674316406e+01,1.000000000000000000e+00
2.319845962524414062e+01,2.335431289672851562e+01,2.366459083557128906e+01,2.371418190002441406e+01,2.386218833923339844e+01,2.398038291931152344e+01,2.407926368713378906e+01,2.475392341613769531e+01,2.499833869934082031e+01,1.000000000000000000e+00
2.375390243530273438e+01,2.363826942443847656e+01,2.404760932922363281e+01,2.380260276794433594e+01,2.414449119567871094e+01,2.479192352294921875e+01,2.486609268188476562e+01,2.531423759460449219e+01,2.505955123901367188e+01,1.000000000000000000e+00
2.275970458984375000e+01,2.281634712219238281e+01,2.320638275146484375e+01,2.300683593750000000e+01,2.336717987060546875e+01,2.395715332031250000e+01,2.417391777038574219e+01,2.462620925903320312e+01,2.457765388488769531e+01,1.000000000000000000e+00
2.353411483764648438e+01,2.342386817932128906e+01,2.344484138488769531e+01,2.369995307922363281e+01,2.414510345458984375e+01,2.471826362609863281e+01,2.476801681518554688e+01,2.511865997314453125e+01,2.488175201416015625e+01,1.000000000000000000e+00
2.422875213623046875e+01,2.431205940246582031e+01,2.490554809570312500e+01,2.555865859985351562e+01,2.515828704833984375e+01,2.531381988525390625e+01,2.538833045959472656e+01,2.560253143310546875e+01,2.569738769531250000e+01,1.000000000000000000e+00
2.195633888244628906e+01,2.213124465942382812e+01,2.220428848266601562e+01,2.229756736755371094e+01,2.294202804565429688e+01,2.313622665405273438e+01,2.320360946655273438e+01,2.357256507873535156e+01,2.349468994140625000e+01,1.000000000000000000e+00
2.365608978271484375e+01,2.422611427307128906e+01,2.479197502136230469e+01,2.421715927124023438e+01,2.445541000366210938e+01,2.498582077026367188e+01,2.536548805236816406e+01,2.587559700012207031e+01,2.566773033142089844e+01,1.000000000000000000e+00
2.258303642272949219e+01,2.288881683349609375e+01,2.351660919189453125e+01,2.372759819030761719e+01,2.409540939331054688e+01,2.456451606750488281e+01,2.456106376647949219e+01,2.516148376464843750e+01,2.525718307495117188e+01,1.000000000000000000e+00
2.341465377807617188e+01,2.336927604675292969e+01,2.372533416748046875e+01,2.402429580688476562e+01,2.406224060058593750e+01,2.416035842895507812e+01,2.417886924743652344e+01,2.454831314086914062e+01,2.453798103332519531e+01,1.000000000000000000e+00
2.292053985595703125e+01,2.303158378601074219e+01,2.319665145874023438e+01,2.343402671813964844e+01,2.364521217346191406e+01,2.387325096130371094e+01,2.400134849548339844e+01,2.447012901306152344e+01,2.455670547485351562e+01,1.000000000000000000e+00
2.364275169372558594e+01,2.397578430175781250e+01,2.380205917358398438e+01,2.409180831909179688e+01,2.422800254821777344e+01,2.428850746154785156e+01,2.418417930603027344e+01,2.460654640197753906e+01,2.497666549682617188e+01,1.000000000000000000e+00
2.353446960449218750e+01,2.340665245056152344e+01,2.359202766418457031e+01,2.382574844360351562e+01,2.429559898376464844e+01,2.458523750305175781e+01,2.471191596984863281e+01,2.500354576110839844e+01,2.486625480651855469e+01,1.000000000000000000e+00
2.373722267150878906e+01,2.404480361938476562e+01,2.427380752563476562e+01,2.412769889831542969e+01,2.439188766479492188e+01,2.457321357727050781e+01,2.465389442443847656e+01,2.556084823608398438e+01,2.591703033447265625e+01,1.000000000000000000e+00
2.371833419799804688e+01,2.393291091918945312e+01,2.389057159423828125e+01,2.398543739318847656e+01,2.435059165954589844e+01,2.478167724609375000e+01,2.486956405639648438e+01,2.504690742492675781e+01,2.489975929260253906e+01,1.000000000000000000e+00
2.413683319091796875e+01,2.455907058715820312e+01,2.434529113769531250e+01,2.443494987487792969e+01,2.447190093994140625e+01,2.469843864440917969e+01,2.469874954223632812e+01,2.567699050903320312e+01,2.604460144042968750e+01,1.000000000000000000e+00
2.322005081176757812e+01,2.382591438293457031e+01,2.414570808410644531e+01,2.412508201599121094e+01,2.419261550903320312e+01,2.423416519165039062e+01,2.415530586242675781e+01,2.466278839111328125e+01,2.466591644287109375e+01,1.000000000000000000e+00
2.235215187072753906e+01,2.226822662353515625e+01,2.250939178466796875e+01,2.244081497192382812e+01,2.271429252624511719e+01,2.316593742370605469e+01,2.333356285095214844e+01,2.391705513000488281e+01,2.385594940185546875e+01,1.000000000000000000e+00
2.157189750671386719e+01,2.190137290954589844e+01,2.231159973144531250e+01,2.270875549316406250e+01,2.312743759155273438e+01,2.345371055603027344e+01,2.347122955322265625e+01,2.392465972900390625e+01,2.409646797180175781e+01,1.000000000000000000e+00
2.280982780456542969e+01,2.261868667602539062e+01,2.292501258850097656e+01,2.335064697265625000e+01,2.370805358886718750e+01,2.377417564392089844e+01,2.369491004943847656e+01,2.403308677673339844e+01,2.399469757080078125e+01,1.000000000000000000e+00
2.247730064392089844e+01,2.257878875732421875e+01,2.273236274719238281e+01,2.268368339538574219e+01,2.305908775329589844e+01,2.337953376770019531e+01,2.364995002746582031e+01,2.436869239807128906e+01,2.442430496215820312e+01,1.000000000000000000e+00
2.332006263732910156e+01,2.342023468017578125e+01,2.377853012084960938e+01,2.366823577880859375e+01,2.428948593139648438e+01,2.445866966247558594e+01,2.441409301757812500e+01,2.471248435974121094e+01,2.461545944213867188e+01,1.000000000000000000e+00
2.318638229370117188e+01,2.320418357849121094e+01,2.303433990478515625e+01,2.334357833862304688e+01,2.357421112060546875e+01,2.386578559875488281e+01,2.385989570617675781e+01,2.423548316955566406e+01,2.404603195190429688e+01,1.000000000000000000e+00
2.285156059265136719e+01,2.283324050903320312e+01,2.301947784423828125e+01,2.289920997619628906e+01,2.326873397827148438e+01,2.382204627990722656e+01,2.391291427612304688e+01,2.429133796691894531e+01,2.413395500183105469e+01,1.000000000000000000e+00
2.433536338806152344e+01,2.411960411071777344e+01,2.444209289550781250e+01,2.456470680236816406e+01,2.445610427856445312e+01,2.463905906677246094e+01,2.484937858581542969e+01,2.533220672607421875e+01,2.560661697387695312e+01,1.000000000000000000e+00
2.405290222167968750e+01,2.413038444519042969e+01,2.412199592590332031e+01,2.414488029479980469e+01,2.438655281066894531e+01,2.466884994506835938e+01,2.477139282226562500e+01,2.493913078308105469e+01,2.481749534606933594e+01,1.000000000000000000e+00
2.286960029602050781e+01,2.294165229797363281e+01,2.304300689697265625e+01,2.315247535705566406e+01,2.366882133483886719e+01,2.393636512756347656e+01,2.384640693664550781e+01,2.427869987487792969e+01,2.412936019897460938e+01,1.000000000000000000e+00
2.329230117797851562e+01,2.338227653503417969e+01,2.371182250976562500e+01,2.382759284973144531e+01,2.417845344543457031e+01,2.482486915588378906e+01,2.551792335510253906e+01,2.583001136779785156e+01,2.591969680786132812e+01,1.000000000000000000e+00
2.117106819152832031e+01,2.169923591613769531e+01,2.203541183471679688e+01,2.233652305603027344e+01,2.297410392761230469e+01,2.342446899414062500e+01,2.388514518737792969e+01,2.440888786315917969e+01,2.452720451354980469e+01,1.000000000000000000e+00
2.385930061340332031e+01,2.394112205505371094e+01,2.421237373352050781e+01,2.415937614440917969e+01,2.419211578369140625e+01,2.427382469177246094e+01,2.416480636596679688e+01,2.484386062622070312e+01,2.538023185729980469e+01,1.000000000000000000e+00
2.392645263671875000e+01,2.431035614013671875e+01,2.399666213989257812e+01,2.389326095581054688e+01,2.399239540100097656e+01,2.419972419738769531e+01,2.433702278137207031e+01,2.503647232055664062e+01,2.482377624511718750e+01,1.000000000000000000e+00
2.325713920593261719e+01,2.333701705932617188e+01,2.375711059570312500e+01,2.399473190307617188e+01,2.428711128234863281e+01,2.432899665832519531e+01,2.433131599426269531e+01,2.473390579223632812e+01,2.487317085266113281e+01,1.000000000000000000e+00
2.293141555786132812e+01,2.302582740783691406e+01,2.371749305725097656e+01,2.368499565124511719e+01,2.383325767517089844e+01,2.390045928955078125e+01,2.392322349548339844e+01,2.426908111572265625e+01,2.438390922546386719e+01,1.000000000000000000e+00
2.149871253967285156e+01,2.185460472106933594e+01,2.205612182617187500e+01,2.226791381835937500e+01,2.294177818298339844e+01,2.331365203857421875e+01,2.344304847717285156e+01,2.393356895446777344e+01,2.384062004089355469e+01,1.000000000000000000e+00
2.370282554626464844e+01,2.396448516845703125e+01,2.405393409729003906e+01,2.412424278259277344e+01,2.432426452636718750e+01,2.481876373291015625e+01,2.489071464538574219e+01,2.526869773864746094e+01,2.528792381286621094e+01,1.000000000000000000e+00
2.286627769470214844e+01,2.340076446533203125e+01,2.348862648010253906e+01,2.356763839721679688e+01,2.377872848510742188e+01,2.410369491577148438e+01,2.427850914001464844e+01,2.522070121765136719e+01,2.566940307617187500e+01,1.000000000000000000e+00
2.163718986511230469e+01,2.215574836730957031e+01,2.287729072570800781e+01,2.359123802185058594e+01,2.435446929931640625e+01,2.510383224487304688e+01,2.509036636352539062e+01,2.584059906005859375e+01,2.581713294982910156e+01,1.000000000000000000e+00
2.285960578918457031e+01,2.287731170654296875e+01,2.331587409973144531e+01,2.337335968017578125e+01,2.363565444946289062e+01,2.397744941711425781e+01,2.404784584045410156e+01,2.438340950012207031e+01,2.441115951538085938e+01,1.000000000000000000e+00
2.425395011901855469e+01,2.448591041564941406e+01,2.436708831787109375e+01,2.459985733032226562e+01,2.456232833862304688e+01,2.477581596374511719e+01,2.508584213256835938e+01,2.595244026184082031e+01,2.604660415649414062e+01,1.000000000000000000e+00
2.161791610717773438e+01,2.227551460266113281e+01,2.292140197753906250e+01,2.343819046020507812e+01,2.442458534240722656e+01,2.543211174011230469e+01,2.623925018310546875e+01,2.661025810241699219e+01,2.678111267089843750e+01,1.000000000000000000e+00
2.310150527954101562e+01,2.328931427001953125e+01,2.364742469787597656e+01,2.347103500366210938e+01,2.393590545654296875e+01,2.403756332397460938e+01,2.389470863342285156e+01,2.427783966064453125e+01,2.414033699035644531e+01,1.000000000000000000e+00
2.267908096313476562e+01,2.328784179687500000e+01,2.357731628417968750e+01,2.371926689147949219e+01,2.407302856445312500e+01,2.417991447448730469e+01,2.443207168579101562e+01,2.536136245727539062e+01,2.573622894287109375e+01,1.000000000000000000e+00
2.377188110351562500e+01,2.387814521789550781e+01,2.386747550964355469e+01,2.384958267211914062e+01,2.439203834533691406e+01,2.437870025634765625e+01,2.416957664489746094e+01,2.452662277221679688e+01,2.435859680175781250e+01,1.000000000000000000e+00
2.385528755187988281e+01,2.421947479248046875e+01,2.408768844604492188e+01,2.425759315490722656e+01,2.445749282836914062e+01,2.462419319152832031e+01,2.506879806518554688e+01,2.620046234130859375e+01,2.740188217163085938e+01,1.000000000000000000e+00
2.122656822204589844e+01,2.163646125793457031e+01,2.193747329711914062e+01,2.219330024719238281e+01,2.270181274414062500e+01,2.340159797668457031e+01,2.388860511779785156e+01,2.478180694580078125e+01,2.486899948120117188e+01,1.000000000000000000e+00
2.318264770507812500e+01,2.329929542541503906e+01,2.339711189270019531e+01,2.351327133178710938e+01,2.383701705932617188e+01,2.438499450683593750e+01,2.448128318786621094e+01,2.503813171386718750e+01,2.499391937255859375e+01,1.000000000000000000e+00
2.153697967529296875e+01,2.208584785461425781e+01,2.322268867492675781e+01,2.367696762084960938e+01,2.435322380065917969e+01,2.500131225585937500e+01,2.526480293273925781e+01,2.599268913269042969e+01,2.636620903015136719e+01,1.000000000000000000e+00
1.825482940673828125e+01,1.846779823303222656e+01,1.880894660949707031e+01,1.889641189575195312e+01,1.927214241027832031e+01,1.973838996887207031e+01,1.995132827758789062e+01,2.119252014160156250e+01,2.170686531066894531e+01,1.000000000000000000e+00
2.209828758239746094e+01,2.240346717834472656e+01,2.278100967407226562e+01,2.280693054199218750e+01,2.323114967346191406e+01,2.380050659179687500e+01,2.389922714233398438e+01,2.430178642272949219e+01,2.423863601684570312e+01,1.000000000000000000e+00
2.229705047607421875e+01,2.245760917663574219e+01,2.266975593566894531e+01,2.286023902893066406e+01,2.347285652160644531e+01,2.395167732238769531e+01,2.412187576293945312e+01,2.472346687316894531e+01,2.459873962402343750e+01,1.000000000000000000e+00
2.336083602905273438e+01,2.344718551635742188e+01,2.385403823852539062e+01,2.394836235046386719e+01,2.421192169189453125e+01,2.450689888000488281e+01,2.445590400695800781e+01,2.483834457397460938e+01,2.477873992919921875e+01,1.000000000000000000e+00
2.388059234619140625e+01,2.378317642211914062e+01,2.407235145568847656e+01,2.404109573364257812e+01,2.427500724792480469e+01,2.496565628051757812e+01,2.525222396850585938e+01,2.546926307678222656e+01,2.532772254943847656e+01,1.000000000000000000e+00
